OBJECTID;Join_Count;TARGET_FID;LINK_ID;POI_ID;SEQ_NUM;FAC_TYPE;POI_NAME;POI_LANGCD;POI_NMTYPE;POI_ST_NUM;ST_NUM_FUL;ST_NFUL_LC;ST_NAME;ST_LANGCD;POI_ST_SD;ACC_TYPE;PH_NUMBER;CHAIN_ID;NAT_IMPORT;PRIVATE;IN_VICIN;NUM_PARENT;NUM_CHILD;PERCFRREF;VANCITY_ID;ACT_ADDR;ACT_LANGCD;ACT_ST_NAM;ACT_ST_NUM;ACT_ADMIN;ACT_POSTAL;AIRPT_TYPE;POLYGON_NM;FED_OKR;BUFF_DIST;ORIG_FID;name_1;all_scales;X;Y
779;1;8271;1158737491.0;1011384295.0;1;4100;МЕТРО-ПЛОЩАДЬ 1905 ГОДА;RUS;B; ; ; ;УЛИЦА 8-ГО МАРТА;RUS;R; ; ;0.0;N;N;N;1;0;77;0.0; ; ; ; ; ; ; ;СВЕРДЛОВСКАЯ ОБЛАСТЬ;УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;67;Площадь 1905 года;0;60.599499999757604;56.83624000019431
780;1;8540;1160946371.0;928038310.0;1;4100;МЕТРО-ГЕОЛОГИЧЕСКАЯ;RUS;B; ; ; ;УЛИЦА 8-ГО МАРТА;RUS;L; ; ;0.0;N;N;N;1;0;57;0.0; ; ; ; ; ; ; ;СВЕРДЛОВСКАЯ ОБЛАСТЬ;УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;67;Геологическая;0;60.6032299997517;56.82659000018555
781;1;8617;1112256578.0;1011011448.0;1;4100;МЕТРО-МАШИНОСТРОИТЕЛЕЙ;RUS;B; ; ; ;УЛИЦА ФРОНТОВЫХ БРИГАД;RUS;L; ; ;0.0;N;N;N;0;1;60;0.0; ; ; ; ; ; ; ;СВЕРДЛОВСКАЯ ОБЛАСТЬ;УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;67;Машиностроителей;0;60.6113400000182;56.87799999959065
782;1;8711;931873935.0;1039205998.0;1;4100;МЕТРО-МАРШАЛА ПОКРЫШКИНА;RUS;B; ; ; ;УЛИЦА ГОГОЛЯ;RUS;L; ; ;0.0;N;N;N;1;0;29;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Маршала Покрышкина;1;82.93700999985053;55.043929999698264
783;1;8827;1037313450.0;1100466544.0;1;4100;МЕТРО-ГАГАРИНСКАЯ;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;83;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Гагаринская;1;82.91428000008167;55.05303000037444
784;1;8828;1156173043.0;1100466543.0;1;4100;МЕТРО-ГАГАРИНСКАЯ;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;12;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Гагаринская;0;82.9150199998734;55.05017000059589
785;1;8845;833125835.0;1039205908.0;1;4100;МЕТРО-МАРШАЛА ПОКРЫШКИНА;RUS;B;40; ; ;УЛИЦА ГОГОЛЯ;RUS;R; ; ;0.0;N;N;N;0;3;20;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Маршала Покрышкина;0;82.93731999947192;55.043919999821334
786;1;8860;833124504.0;1100466412.0;1;4100;МЕТРО-СИБИРСКАЯ;RUS;B; ; ; ;УЛИЦА МИЧУРИНА;RUS;L; ; ;0.0;N;N;N;1;0;5;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Сибирская;1;82.92094000000368;55.042890000156426
787;1;8861;1037500626.0;1100466411.0;1;4100;МЕТРО-КРАСНЫЙ ПРОСПЕКТ;RUS;B; ; ; ;УЛИЦА ГОГОЛЯ;RUS;L; ; ;0.0;N;N;N;0;5;92;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Красный проспект;1;82.91646000017215;55.04215000029263
788;1;8866;833158241.0;998026035.0;1;4100;МЕТРО-КРАСНЫЙ ПРОСПЕКТ;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;1;0;80;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Красный проспект;0;82.91696999981008;55.04196999978885
789;1;8867;1037500625.0;998026036.0;1;4100;МЕТРО-КРАСНЫЙ ПРОСПЕКТ;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;58;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Красный проспект;0;82.91741000002614;55.042110000021836
790;1;8889;761881390.0;1039328435.0;1;4100;МЕТРО-ОКТЯБРЬСКАЯ;RUS;B; ; ; ;УЛИЦА КИРОВА;RUS;L; ; ;0.0;N;N;N;1;0;70;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Октябрьская;1;82.93770000031184;55.0194700003091
791;1;8890;763889516.0;1100466356.0;1;4100;МЕТРО-ПЛОЩАДЬ ЛЕНИНА;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;1;0;35;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Ленина;1;82.91919000008355;55.03070999952203
792;1;8903;923638436.0;997930838.0;1;4100;МЕТРО-БЕРЁЗОВАЯ РОЩА;RUS;B; ; ; ;УЛИЦА КОШУРНИКОВА;RUS;R; ; ;0.0;N;N;N;1;0;90;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Берёзовая роща;1;82.95468999987546;55.04309999987406
793;1;8904;923638436.0;997930837.0;1;4100;МЕТРО-БЕРЁЗОВАЯ РОЩА;RUS;B; ; ; ;УЛИЦА КОШУРНИКОВА;RUS;L; ; ;0.0;N;N;N;0;1;90;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Берёзовая роща;0;82.95468999987546;55.043060000037244
794;1;8908;962201395.0;998086729.0;1;4100;МЕТРО-ПЛОЩАДЬ КАРЛА МАРКСА;RUS;B; ; ; ;ПЛОЩАДЬ КАРЛА МАРКСА;RUS;R; ; ;0.0;N;N;N;1;0;86;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Карла Маркса;1;82.89166999996343;54.98298999946474
795;1;8909;763616111.0;998086731.0;1;4100;МЕТРО-ПЛОЩАДЬ КАРЛА МАРКСА;RUS;B; ; ; ;ПЛОЩАДЬ КАРЛА МАРКСА;RUS;R; ; ;0.0;N;N;N;0;6;99;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Карла Маркса;0;82.89654999982803;54.98259999949023
796;1;8910;962201395.0;998086730.0;1;4100;МЕТРО-ПЛОЩАДЬ КАРЛА МАРКСА;RUS;B; ; ; ;ПЛОЩАДЬ КАРЛА МАРКСА;RUS;L; ; ;0.0;N;N;N;1;0;32;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Карла Маркса;0;82.89104999982231;54.98300000011478
797;1;8919;761881390.0;996956875.0;1;4100;МЕТРО-ОКТЯБРЬСКАЯ;RUS;B; ; ; ;УЛИЦА КИРОВА;RUS;R; ; ;0.0;N;N;N;0;3;70;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Октябрьская;0;82.93772000040335;55.019510000525116
798;1;8920;833505333.0;996956872.0;1;4100;МЕТРО-ОКТЯБРЬСКАЯ;RUS;B; ; ; ;УЛИЦА КИРОВА;RUS;L; ; ;0.0;N;N;N;1;0;50;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Октябрьская;0;82.94024000025243;55.018440000314946
799;1;8928;833408376.0;996956945.0;1;4100;МЕТРО-ПЛОЩАДЬ ЛЕНИНА;RUS;B; ; ; ;ДЕПУТАТСКАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;0;3;10;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Ленина;0;82.92105000050687;55.02913999993326
800;1;8929;763889520.0;996956944.0;1;4100;МЕТРО-ПЛОЩАДЬ ЛЕНИНА;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;1;0;99;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Ленина;0;82.92050999983336;55.02938000040302
801;1;8976;1156619923.0;1039228670.0;1;4100;МЕТРО-КРАСНЫЙ ПРОСПЕКТ;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;1;0;14;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Красный проспект;0;82.91741000002614;55.04036000028788
802;1;9111;906535246.0;1100471297.0;1;4100;МЕТРО-РЕЧНОЙ ВОКЗАЛ;RUS;B; ; ; ;УЛИЦА ВОСХОД;RUS;R; ; ;0.0;N;N;N;1;0;60;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Речной вокзал;1;82.93816999976683;55.00997999990913
803;1;9113;1037645470.0;997926731.0;1;4100;МЕТРО-ПЛОЩАДЬ ЛЕНИНА;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;30;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Ленина;0;82.92044999955893;55.03084000043958
804;1;9117;920119072.0;1100469536.0;1;4100;МЕТРО-ПЛОЩАДЬ ГАРИНА-МИХАЙЛОВСКОГО;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;1;30;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Гарина-Михайловского;1;82.89899999935693;55.03503999982759
805;1;9118;833339592.0;1100469537.0;1;4100;МЕТРО-ПЛОЩАДЬ ГАРИНА-МИХАЙЛОВСКОГО;RUS;B; ; ; ;УЛИЦА ЛЕНИНА;RUS;R; ; ;0.0;N;N;N;1;0;70;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Гарина-Михайловского;0;82.89923999955643;55.03583999985624
806;1;9122;833126964.0;1100577743.0;1;4100;МЕТРО-МАРШАЛА ПОКРЫШКИНА;RUS;B; ; ; ;УЛИЦА ГОГОЛЯ;RUS;L; ; ;0.0;N;N;N;1;0;70;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Маршала Покрышкина;0;82.93408000082094;55.04365999957175
807;1;9153;763920567.0;996941514.0;1;4100;МЕТРО-ЗАЕЛЬЦОВСКАЯ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;0;3;1;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Заельцовская;1;82.9130499998452;55.05890000037893
808;1;9192;838250953.0;1039193763.0;1;4100;МЕТРО-ЗАЕЛЬЦОВСКАЯ;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;1;0;40;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Заельцовская;0;82.91274999937123;55.05827000000954
809;1;9216;1156620354.0;996941396.0;1;4100;МЕТРО-ЗАЕЛЬЦОВСКАЯ;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;R; ; ;0.0;N;N;N;1;0;9;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Заельцовская;0;82.9125700003445;55.06023000021157
810;1;9246;833157702.0;1039208025.0;1;4100;МЕТРО-КРАСНЫЙ ПРОСПЕКТ;RUS;B; ; ; ;УЛИЦА КРЫЛОВА;RUS;L; ; ;0.0;N;N;N;1;0;10;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Красный проспект;0;82.91801000007577;55.04029000000545
811;1;9258;833648822.0;998101897.0;1;4100;МЕТРО-СТУДЕНЧЕСКАЯ;RUS;B; ; ; ;ПРОСПЕКТ КАРЛА МАРКСА;RUS;L; ; ;0.0;N;N;N;0;3;60;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Студенческая;1;82.90787000040493;54.990029999866266
812;1;9259;833648825.0;998101896.0;1;4100;МЕТРО-СТУДЕНЧЕСКАЯ;RUS;B; ; ; ;ПРОСПЕКТ КАРЛА МАРКСА;RUS;R; ; ;0.0;N;N;N;1;0;80;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Студенческая;0;82.9073400006755;54.989670000321794
813;1;9380;833505333.0;1039464287.0;1;4100;МЕТРО-ОКТЯБРЬСКАЯ;RUS;B; ; ; ;УЛИЦА КИРОВА;RUS;R; ; ;0.0;N;N;N;1;0;50;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Октябрьская;0;82.94026000034391;55.01847999949859
814;1;9383;1037500629.0;997927109.0;1;4100;МЕТРО-КРАСНЫЙ ПРОСПЕКТ;RUS;B; ; ; ;УЛИЦА ГОГОЛЯ;RUS;L; ; ;0.0;N;N;N;1;0;38;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Красный проспект;0;82.91787999948112;55.042260000059336
815;1;9458;1002084766.0;998022736.0;1;4100;МЕТРО-СИБИРСКАЯ;RUS;B; ; ; ;УЛИЦА МИЧУРИНА;RUS;L; ; ;0.0;N;N;N;0;1;1;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Сибирская;0;82.92121000034041;55.04219999980291
816;1;9459;833126964.0;998022739.0;1;4100;МЕТРО-МАРШАЛА ПОКРЫШКИНА;RUS;B; ; ; ;УЛИЦА ГОГОЛЯ;RUS;R; ; ;0.0;N;N;N;1;0;15;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Маршала Покрышкина;0;82.93363999970657;55.043589999908995
817;1;9496;926712916.0;1100465926.0;1;4100;МЕТРО-ЗОЛОТАЯ НИВА;RUS;B; ; ; ;УЛИЦА КОШУРНИКОВА;RUS;R; ; ;0.0;N;N;N;0;1;90;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Золотая нива;1;82.97534000001127;55.03850999944603
818;1;9497;970317428.0;1100465927.0;1;4100;МЕТРО-ЗОЛОТАЯ НИВА;RUS;B; ; ; ;УЛИЦА КОШУРНИКОВА;RUS;L; ; ;0.0;N;N;N;1;0;89;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Золотая нива;0;82.97527999973683;55.03827000012147
819;1;9557;833910422.0;1039355817.0;1;4100;МЕТРО-СТУДЕНЧЕСКАЯ;RUS;B; ; ; ;ГЕОДЕЗИЧЕСКАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;1;0;85;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Студенческая;0;82.90590000037677;54.988580000063905
820;1;9558;939810876.0;1039355816.0;1;4100;МЕТРО-СТУДЕНЧЕСКАЯ;RUS;B; ; ; ;ПРОСПЕКТ КАРЛА МАРКСА;RUS;L; ; ;0.0;N;N;N;1;0;77;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Студенческая;0;82.90545000011497;54.98860999989028
821;1;9576;1156861326.0;1100465570.0;1;4100;МЕТРО-РЕЧНОЙ ВОКЗАЛ;RUS;B; ; ; ;БОЛЬШЕВИСТСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;1;12;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Речной вокзал;0;82.93669000018342;55.00808999987265
822;1;9601;1037313450.0;997927557.0;1;4100;МЕТРО-ГАГАРИНСКАЯ;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;0;3;67;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Гагаринская;0;82.91434000035615;55.05264000034064
823;1;9602;1156173043.0;997927555.0;1;4100;МЕТРО-ГАГАРИНСКАЯ;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;1;0;12;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Гагаринская;0;82.9149799996904;55.05017000059589
824;1;9608;1156620352.0;1039191710.0;1;4100;МЕТРО-ЗАЕЛЬЦОВСКАЯ;RUS;B; ; ; ;КРАСНЫЙ ПРОСПЕКТ;RUS;L; ; ;0.0;N;N;N;1;0;23;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Заельцовская;0;82.91211000003696;55.06015000024445
825;1;9622;834032713.0;1100465422.0;1;4100;МЕТРО-ПЛОЩАДЬ КАРЛА МАРКСА;RUS;B; ; ; ;ПЛОЩАДЬ КАРЛА МАРКСА;RUS;R; ; ;0.0;N;N;N;1;0;99;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Карла Маркса;0;82.89451000037796;54.9831099998842
826;1;9623;962194763.0;1100465424.0;1;4100;МЕТРО-ПЛОЩАДЬ КАРЛА МАРКСА;RUS;B; ; ; ;ПРОСПЕКТ КАРЛА МАРКСА;RUS;R; ; ;0.0;N;N;N;1;0;78;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Карла Маркса;0;82.89680000007328;54.98341000039447
827;1;9624;962194763.0;1100465423.0;1;4100;МЕТРО-ПЛОЩАДЬ КАРЛА МАРКСА;RUS;B; ; ; ;ПРОСПЕКТ КАРЛА МАРКСА;RUS;L; ; ;0.0;N;N;N;1;0;78;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Карла Маркса;0;82.8967799999818;54.98344999998381
828;1;9625;763616119.0;1100465425.0;1;4100;МЕТРО-ПЛОЩАДЬ КАРЛА МАРКСА;RUS;B; ; ; ;ПЛОЩАДЬ КАРЛА МАРКСА;RUS;L; ; ;0.0;N;N;N;1;0;1;0.0; ; ; ; ; ; ; ;НОВОСИБИРСКАЯ ОБЛАСТЬ;СИБИРСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;36;Площадь Карла Маркса;0;82.89511000042762;54.98325000009203
829;2;10330;1092846646.0;1070123900.0;1;4100;МЕТРО-МЯКИНИНО;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;0;80;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Мякинино;1;37.38576999987024;55.82389999967951
830;2;10596;1146483904.0;1165000178.0;1;4100;МЕТРО-КОТЕЛЬНИКИ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;1;0;50;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Котельники;0;37.85605000049673;55.6753399998228
831;2;10597;1158365207.0;1165000177.0;1;4100;МЕТРО-КОТЕЛЬНИКИ;RUS;B; ; ; ; ; ;L; ; ;0.0;N;N;N;0;1;26;0.0; ; ; ; ; ; ; ;МОСКВА;ЦЕНТРАЛЬНЫЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;30;Котельники;0;37.85939000050349;55.67359999970135
832;1;12616;877861825.0;998260458.0;1;4100;МЕТРО-СУКОННАЯ СЛОБОДА;RUS;B; ; ; ;ПЕТЕРБУРГСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;0;1;80;0.0; ; ; ; ; ; ; ;РЕСПУБЛИКА ТАТАРСТАН;ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;58;Суконная слобода;1;49.14171999994944;55.7772199998168
833;1;12632;872549310.0;1131717048.0;1;4100;МЕТРО-СЕВЕРНЫЙ ВОКЗАЛ;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;0;0;85;0.0; ; ; ; ; ; ; ;РЕСПУБЛИКА ТАТАРСТАН;ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;58;Северный вокзал;1;49.08095000044806;55.8421199998494
834;1;12634;1090187386.0;1131717050.0;1;4100;МЕТРО-АВИАСТРОИТЕЛЬНАЯ;RUS;B; ; ; ;УЛИЦА КОПЫЛОВА;RUS;R; ; ;0.0;N;N;N;1;0;15;0.0; ; ; ; ; ; ; ;РЕСПУБЛИКА ТАТАРСТАН;ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;58;Авиастроительная;1;49.08479999919442;55.85459999980672
835;1;12635;976451643.0;1131717049.0;1;4100;МЕТРО-АВИАСТРОИТЕЛЬНАЯ;RUS;B; ; ; ;УЛИЦА КОПЫЛОВА;RUS;L; ; ;0.0;N;N;N;0;1;15;0.0; ; ; ; ; ; ; ;РЕСПУБЛИКА ТАТАРСТАН;ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;58;Авиастроительная;0;49.08439000001394;55.854749999372714
836;1;12660;872005120.0;1083852643.0;1;4100;МЕТРО-АМЕТЬЕВО;RUS;B; ; ; ; ; ;R; ; ;0.0;N;N;N;0;2;80;0.0; ; ; ; ; ; ; ;РЕСПУБЛИКА ТАТАРСТАН;ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;58;Аметьево;1;49.16535999938932;55.76603000016468
837;1;12746;956507826.0;1001101731.0;1;4100;МЕТРО-КРЕМЛЁВСКАЯ;RUS;B; ; ; ;УЛИЦА БАУМАНА;RUS;L; ; ;0.0;N;N;N;0;1;8;0.0; ; ; ; ; ; ; ;РЕСПУБЛИКА ТАТАРСТАН;ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;58;Кремлёвская;1;49.10648000044849;55.795799999798014
838;1;12760;973212431.0;998289665.0;1;4100;МЕТРО-АМЕТЬЕВО;RUS;B; ; ; ;ДАУРСКАЯ УЛИЦА;RUS;R; ; ;0.0;N;N;N;1;0;37;0.0; ; ; ; ; ; ; ;РЕСПУБЛИКА ТАТАРСТАН;ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;58;Аметьево;0;49.16799999978731;55.764610000495836
839;1;12761;872221894.0;998289664.0;1;4100;МЕТРО-АМЕТЬЕВО;RUS;B; ; ; ;ДАУРСКАЯ УЛИЦА;RUS;L; ; ;0.0;N;N;N;1;0;40;0.0; ; ; ; ; ; ; ;РЕСПУБЛИКА ТАТАРСТАН;ПРИВОЛЖСКИЙ ФЕДЕРАЛЬНЫЙ ОКРУГ;5000.0;58;Аметьево;0;49.16856999969972;55.76485999994268
